Date,Open,High,Low,Close,Adj Close,Volume
2017-01-30,21.591795,21.701754,20.672144,20.832083,16.905640,1016586
2017-01-31,20.742117,21.541815,20.742117,20.822086,16.897528,1346411
2017-02-01,21.231932,21.621782,20.782103,20.972031,17.019211,1409035
2017-02-02,20.982025,21.671764,20.862072,21.311901,17.295021,1519577
2017-02-03,21.321898,22.281532,21.211939,21.921669,17.789860,1211660
2017-02-06,21.891682,22.091604,21.391870,21.551809,17.489716,912846
2017-02-07,21.601791,22.341511,21.601791,21.921669,17.789860,1128628
2017-02-08,21.921669,22.671385,21.591795,22.201563,18.016998,1302394
2017-02-09,22.391491,22.421478,21.341890,21.591795,17.522161,1162641
2017-02-10,21.591795,22.851316,21.411863,22.621403,18.357708,1582000
2017-02-13,22.581419,23.121214,22.551430,22.851316,18.544287,1376522
2017-02-14,22.841320,22.941282,21.931665,22.161577,17.984550,1396030
2017-02-15,22.391491,22.581419,22.061617,22.311522,18.106236,1036493
2017-02-16,22.271536,22.271536,21.901676,22.141586,17.968328,1178347
2017-02-17,22.141586,22.261539,21.731741,21.761730,17.660069,888737
2017-02-20,21.791719,22.021631,21.581799,21.791719,17.684402,443568
2017-02-21,21.801716,21.801716,21.002020,21.052000,17.084106,1445949
2017-02-22,21.271915,21.541815,20.892061,21.221935,17.222013,2006962
2017-02-23,21.281912,22.271536,21.251925,21.381874,17.351807,1803184
2017-02-24,21.301905,21.721745,21.002020,21.481836,17.432928,1813889
2017-03-01,21.551809,21.921669,21.261921,21.681761,17.595171,1363517
2017-03-02,21.451847,21.681761,20.442230,20.442230,16.589270,1590204
2017-03-03,20.562185,21.261921,20.562185,21.061996,17.092220,1221564
2017-03-06,20.992023,21.691757,20.992023,21.691757,17.603283,1288089
2017-03-07,21.691757,21.961655,20.872068,21.061996,17.092220,1247974
2017-03-08,21.042004,21.042004,20.252304,20.612167,16.727175,1579900
2017-03-09,20.492212,20.942041,20.492212,20.662148,16.767733,1102018
2017-03-10,20.732121,21.121973,20.022390,20.362263,16.524370,1360116
2017-03-13,20.392250,20.842079,20.162338,20.292288,16.467587,744882
2017-03-14,20.152342,20.352266,19.212700,19.412622,15.753721,871931
2017-03-15,19.492592,20.012396,18.982786,19.772486,16.045755,1218262
2017-03-16,19.932425,19.942421,19.142725,19.302664,15.664488,755386
2017-03-17,19.402628,19.782482,18.602930,19.022772,15.437349,2200936
2017-03-20,19.292667,20.052380,19.042763,19.462605,15.794282,1475660
2017-03-21,19.312660,19.512585,18.602930,18.762871,15.226433,1077409
2017-03-22,18.762871,19.312660,18.602930,19.072752,15.477911,860326
2017-03-23,18.852835,19.032766,18.662909,18.682899,15.161536,1097316
2017-03-24,18.792858,19.062756,18.752872,19.012775,15.429235,868629
2017-03-27,18.852835,18.902817,17.623302,17.983166,14.593688,2775854
2017-03-28,18.113117,18.113117,17.083508,17.333412,14.066401,2534962
2017-03-29,17.293428,17.443371,16.933565,17.143484,13.912271,2973529
2017-03-30,17.143484,17.363401,16.993542,17.203463,13.960945,1261079
2017-03-31,17.123493,17.463364,17.063515,17.093504,13.871711,2175326
2017-04-03,17.133490,17.413382,17.093504,17.193466,13.952833,1029891
2017-04-04,17.303425,17.303425,16.933565,17.103500,13.879825,2355594
2017-04-05,17.003538,17.273436,16.473740,16.493732,13.384985,1318200
2017-04-06,16.493732,16.633678,15.823986,15.963933,12.955042,1768671
2017-04-07,15.784002,16.333794,15.664047,15.754013,12.784688,1362117
2017-04-10,15.883964,15.883964,15.194226,15.374157,12.476427,1217762
2017-04-11,15.104260,15.853975,14.964313,15.744017,12.776576,1958343
2017-04-12,15.813990,15.903956,15.534097,15.903956,12.906370,2763049
2017-04-13,15.893960,15.893960,15.244207,15.314180,12.427755,1708048
2017-04-17,15.314180,15.784002,15.214218,15.524100,12.598109,1433644
2017-04-18,15.454127,15.624062,15.354165,15.594074,12.654895,1899621
2017-04-19,15.893960,16.043903,15.154241,15.254203,12.379083,1985554
2017-04-20,15.244207,15.764009,15.194226,15.674043,12.719790,1765070
2017-04-24,15.793998,16.103880,15.744017,15.983926,12.971267,1420439
2017-04-25,15.893960,17.053518,15.634059,17.003538,13.798702,1528580
2017-04-26,17.103500,17.273436,16.803614,17.153481,13.920383,1136531
2017-04-27,17.073511,17.253443,16.753633,17.153481,13.920383,975570
2017-04-28,17.023531,18.053139,16.943562,18.053139,14.650474,2456733
2017-05-02,18.043142,18.542953,17.693275,17.983166,14.593688,1825293
2017-05-03,17.993162,18.033148,17.663286,17.663286,14.334100,841619
2017-05-04,17.513344,17.623302,16.543713,16.663668,13.522891,1628718
2017-05-05,16.653671,17.043524,16.233831,16.493732,13.384985,1454352
2017-05-08,16.363781,16.663668,15.903956,15.963933,12.955042,947059
2017-05-09,16.103880,16.533716,15.754013,16.503729,13.393097,1816389
2017-05-10,16.553709,16.843599,16.073891,16.073891,13.044275,2438726
2017-05-11,16.183849,17.543333,16.173853,17.443371,14.155636,3574157
2017-05-12,17.813231,18.343029,17.393391,17.493353,14.196196,2673715
2017-05-15,18.173094,18.173094,17.043524,17.043524,13.831151,2180528
2017-05-16,17.183470,17.253443,16.373777,16.453747,13.352535,2032071
2017-05-17,16.193846,16.463743,15.724024,15.873967,12.882033,1754566
2017-05-18,12.995061,13.604830,12.065415,12.545232,10.180699,10329623
2017-05-19,12.995061,13.274955,12.815130,12.855115,10.432176,5677256
2017-05-22,12.795137,12.955077,12.005437,12.395289,10.059019,2500449
2017-05-23,12.545232,13.224974,12.535236,13.055039,10.594419,1861106
2017-05-24,13.344928,14.294568,13.264959,13.924708,11.300171,2071786
2017-05-25,14.094644,14.554469,13.524860,13.684799,11.105480,1890518
2017-05-26,13.724784,14.524480,13.724784,14.184609,11.511087,1483763
2017-05-29,14.184609,14.184609,14.184609,14.184609,11.511087,0
2017-05-30,14.004678,14.114636,13.804754,13.994682,11.356956,670254
2017-05-31,13.994682,14.034666,13.394909,13.744776,11.154153,2069286
2017-06-01,13.674803,13.944701,13.095023,13.194985,10.707988,1157439
2017-06-02,13.464883,13.524860,13.015054,13.244966,10.748548,1283787
2017-06-05,13.244966,13.294947,12.835122,13.005058,10.553858,894439
2017-06-06,13.095023,13.384913,13.005058,13.294947,10.789108,832616
2017-06-07,13.524860,13.614826,13.204982,13.284951,10.780997,900942
2017-06-08,13.294947,13.294947,12.565225,12.845118,10.424062,1357315
2017-06-09,12.995061,13.244966,12.775145,12.925088,10.488960,1860306
2017-06-12,12.995061,13.085027,12.605210,12.755153,10.351054,931253
2017-06-13,12.845118,12.845118,12.335312,12.445270,10.099579,1910425
2017-06-14,12.565225,12.745156,12.105399,12.345308,10.018458,1982553
2017-06-15,12.345308,12.345308,12.345308,12.345308,10.018458,0
2017-06-16,12.415282,12.605210,12.255342,12.395289,10.059019,2958923
